Patient 2,Right,Foot Off,29.66,The instant the toe leaves the ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 2,Right,Foot Strike,29.98,The instant the heel strikes the ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Right Belt - Force,,,Right Belt - Moment,,,Right Belt - CoP,,,Right Belt - Raw,,,,,,Left Belt - Force,,,Left Belt - Moment,,,Left Belt - CoP,,,Left Belt - Raw,,,,,,Combined Force,,,Combined Moment,,,Combined CoP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 1,Pin 2,Pin 3,Pin 4,Pin 5,Pin 6,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 8,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,39.5279,39.9345,-770.454,-33386.4,-112510,-11344.5,587.969,863.333,0,-0.0790405,0.0799561,0.771332,0.833282,-1.20941,0.135193,-0.769043,-1.89972,2.99682,2307.81,489.3,-2140.76,76.7271,1590.08,0,0.00244141,-0.00183105,-0.00183105,-0.00473022,-0.000457764,0.00656128,38.7589,38.0348,-767.458,-30508.1,643235,25703.8,589.966,860.496,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,36.3998,34.4414,-784.492,-27694.9,-114489,-11177,588.06,855.303,0,-0.0727844,0.0689697,0.78537,0.840454,-1.23138,0.124969,0.909424,0.770571,4.21753,858.604,803.784,-1362.94,49.4183,1023.58,0,-0.000915527,0.00350952,-0.00305176,-0.00411987,-0.000305176,0.00640869,37.3093,35.2119,-780.275,-26308.1,655372,21241.7,590.971,854.393,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,36.3235,28.109,-801.888,-22803.3,-116791,-10606.4,588.355,848.437,0,-0.0726318,0.0563049,0.802765,0.852051,-1.25778,0.119476,-2.44751,0.541689,3.75976,864.326,626.629,-1556.65,73.3328,1049.89,0,0.00579834,0.00305176,-0.00259399,-0.00366211,-0.000762939,0.000152588,33.876,28.6507,-798.128,-21509.2,670006,15408.1,590.781,847.488,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,34.7214,30.9319,-818.062,-19385.7,-119295,-9269.78,588.174,843.697,0,-0.0694275,0.0619507,0.818939,0.86441,-1.28387,0.114594,0.83313,-1.97601,4.67529,319.969,1375.76,-2028.83,-54.2618,888.438,0,-0.000762939,-0.00198364,-0.00350952,-0.00396729,0.00152588,0.00961304,35.5545,28.9558,-813.387,-18631.4,684099,19059.4,591.867,843.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,35.7132,28.1853,-829.659,-14922.5,-120260,-9806.27,589.049,837.986,0,-0.0714111,0.0564575,0.830536,0.870667,-1.29913,0.116272,-3.28674,0.923159,3.60718,1117.24,906.704,-691.096,-11.3613,1129.73,0,0.00747681,0.0038147,-0.00244141,-0.0038147,0.000457764,-0.00396729,32.4265,29.1084,-826.051,-13368.7,694081,17145.9,591.671,836.712,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,35.6369,23.455,-834.999,-11468.7,-121915,-10243.7,587.994,833.735,0,-0.0712585,0.0469971,0.835876,0.871735,-1.31104,0.114288,0.146484,0.617983,5.89599,1555.17,1000.93,-2195,70.2361,1083.77,0,0.000610352,0.00320435,-0.00473022,-0.00671387,-0.0012207,0.00701904,35.7834,24.073,-829.103,-9552.44,697725,10566.3,591.676,831.957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,36.6287,25.8202,-836.067,-8604.25,-122429,-9639.72,587.566,830.291,0,-0.0732422,0.0517273,0.836945,0.869293,-1.31409,0.116272,-2.98157,-1.21307,3.45459,-10.3839,1207.76,-1561.15,-109.61,816.994,0,0.00686646,-0.000457764,-0.00228882,-0.00228882,0.00183105,0.000152588,33.6472,24.6071,-832.613,-8245.53,698480,14137.2,590.458,830.346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,36.3998,23.455,-831.337,-6048.78,-121496,-9435.03,587.855,827.276,0,-0.0727844,0.0469971,0.832214,0.861206,-1.30569,0.113831,-1.91345,0.160219,4.06494,364.219,1037.32,-1756.92,-15.187,909.6,0,0.00473022,0.00228882,-0.00289917,-0.00335693,0.000610352,0.00198364,34.4864,23.6153,-827.272,-5330.34,694594,11816.3,590.818,826.872,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0,37.3917,22.4632,-821.266,-2847.11,-120603,-10026.4,587.15,823.467,0,-0.0747681,0.0450134,0.822144,0.846863,-1.29211,0.11673,-0.997925,0.465395,4.5227,2312.77,984.066,-1630.88,22.4164,1331.37,0,0.00289917,0.00289917,-0.00335693,-0.0062561,0,0.00335693,36.3937,22.9286,-816.743,-190.412,685529,10375.9,590.277,820.654,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,36.3235,23.6076,-808.296,450.697,-118603,-9704.04,587.268,819.442,0,-0.0726318,0.0473022,0.809174,0.829468,-1.27136,0.114441,-1.37939,-1.28937,5.28564,1050.48,873.059,-1144.05,74.8245,1018.74,0,0.00366211,-0.000610352,-0.00411987,-0.00549316,-0.0012207,0.00244141,34.9442,22.3183,-803.011,1835.95,674722,12320,590.641,818.131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0,35.7895,21.624,-789.223,4067.79,-116058,-8922.94,586.946,814.846,0,-0.0715637,0.043335,0.7901,0.805359,-1.24237,0.110168,-0.769043,0.312807,4.06494,2685.84,447.949,-2076.9,129.802,1480.73,0,0.00244141,0.00259399,-0.00289917,-0.0062561,-0.00167847,0.0050354,35.0204,21.9368,-785.158,7082.69,658121,10211.1,589.313,811.398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0,36.171,15.8257,-764.503,8857.53,-113205,-9248.87,585.924,808.414,0,-0.0723267,0.0317383,0.765381,0.773926,-1.20651,0.108185,0.299072,1.15204,5.13306,1944.65,695.752,-2201.79,104.457,1198.85,0,0.000305176,0.00427246,-0.00396729,-0.00640869,-0.00167847,0.00701904,36.47,16.9777,-759.37,11056.8,636958,4066.24,589.178,805.775,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0,35.7132,11.4006,-737.19,12639.4,-110141,-7238.22,584.594,802.855,0,-0.0714111,0.0228882,0.738068,0.741119,-1.1673,0.0994873,-1.22681,-0.679014,4.21753,2667.92,683.239,-1963.14,78,1452.58,0,0.00335693,0.000610352,-0.00305176,-0.00640869,-0.000915527,0.00442505,34.4864,10.7216,-732.973,15468.2,613239,1987.38,587.509,799.116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0,37.1628,4.38156,-715.828,18210.4,-108038,-6318.42,583.072,794.56,0,-0.0743103,0.0088501,0.716705,0.712128,-1.1377,0.0958252,-0.845337,0.236513,4.37012,3044.81,600.766,-2059.58,102.529,1516.73,0,0.00259399,0.00244141,-0.00320435,-0.00701904,-0.00137329,0.00488281,36.3174,4.61807,-711.458,21324.5,594276,-4081.34,586.024,790.125,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0,34.0347,-3.93448,-723.457,25318.3,-109235,-5810.53,583.01,785.004,0,-0.0680542,-0.00778198,0.724335,0.710907,-1.15021,0.0830078,-1.15051,1.22833,4.82788,3782.95,794.705,-1639.28,75.3926,1603.56,0,0.00320435,0.00442505,-0.00366211,-0.00839233,-0.00106812,0.00259399,32.8842,-2.70614,-718.629,29060.7,600812,-11318.1,586.42,779.504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0,32.814,-5.23148,-745.583,30135.9,-112907,-5605.99,582.565,779.581,0,-0.0656128,-0.010376,0.74646,0.727539,-1.18683,0.0791931,-0.845337,-1.36566,4.82788,692.283,980.862,-1907.98,36.8338,963.393,0,0.00259399,-0.000762939,-0.00366211,-0.00457764,-0.000305176,0.00549316,31.9687,-6.59714,-740.755,30729.2,619045,-12636.5,586.122,778.383,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0,30.6015,-1.49307,-774.269,35770.6,-116698,-6069.63,583.279,773.801,0,-0.0611877,-0.00289917,0.775146,0.749969,-1.23047,0.078125,-1.15051,-1.36566,4.67529,695.335,1062.19,-2036.16,12.8075,968.726,0,0.00320435,-0.000762939,-0.00350952,-0.00442505,0.000152588,0.00518799,29.451,-2.85873,-769.594,36423.1,643513,-9560.93,586.745,772.617,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,30.9067,-3.85818,-793.648,38686.2,-120423,-6708.74,582.266,771.255,0,-0.0617981,-0.00762939,0.794525,0.766144,-1.2645,0.0788879,-0.769043,-0.221251,3.60718,1710.43,1021.53,-1029.46,-43.1929,1294.17,0,0.00244141,0.00152588,-0.00244141,-0.00457764,0.00106812,0.00274658,30.1376,-4.07944,-790.041,40335.4,658740,-11521.5,585.122,768.868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,34.6451,-5.99442,-811.195,42301,-122744,-5757.81,582.687,767.854,0,-0.0692749,-0.0119019,0.812073,0.779572,-1.29089,0.0828552,-1.83716,-0.526426,1.77612,2230.75,661.572,-1524.76,-132.481,2075.97,0,0.00457764,0.000915527,-0.000610352,-0.00335693,0.00137329,0.00198364,32.8079,-6.52084,-809.419,44433.9,673220,-13159.4,584.256,764.983,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,38.8412,-6.07071,-820.808,43712.8,-123561,-5448.59,583.464,766.744,0,-0.0776672,-0.0120544,0.821686,0.787659,-1.30341,0.0906372,-0.540161,-1.74713,2.69165,2438.27,639.37,-1502.48,2.46146,1725.86,0,0.00198364,-0.00152588,-0.00152588,-0.00457764,0.000457764,0.00534058,38.3011,-7.81784,-818.117,46033.8,681736,-12894.2,585.376,763.589,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,40.8249,-11.335,-825.539,44460.9,-124024,-4389.86,583.765,766.143,0,-0.0816345,-0.022583,0.826416,0.791473,-1.30981,0.0888062,-3.05786,1.30463,4.5227,372.23,1396.44,-1696.27,-68.7611,902.303,0,0.00701904,0.00457764,-0.00335693,-0.0038147,0.00152588,-0.0012207,37.767,-10.0304,-821.016,44682.6,686691,-17214.9,587.36,765.393,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0,45.9366,-13.8527,-828.133,47648.8,-123994,-4909.5,584.272,762.462,0,-0.0918579,-0.0276184,0.82901,0.7901,-1.31195,0.0990295,-0.234986,0.00763126,2.99682,2214.35,824.612,-1685.66,-35.1619,1558.9,0,0.00137329,0.00198364,-0.00183105,-0.00457764,0.000915527,0.00534058,45.7016,-13.8451,-825.136,49655.5,688564,-20184.7,586.522,759.57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0,44.3344,-13.0898,-825.844,48591,-123086,-3166.18,584.957,761.162,0,-0.0886536,-0.0260925,0.826721,0.786591,-1.30615,0.0918579,-2.98157,-0.831602,3.75976,1332.01,1283.14,-1411.23,-101.282,1174.28,0,0.00686646,0.000305176,-0.00259399,-0.00427246,0.00183105,-0.000457764,41.3528,-13.9214,-822.084,49714.2,687756,-17412.6,588.096,759.273,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,46.6995,-17.9726,-821.114,50864.6,-122535,-3409.41,584.769,758.054,0,-0.0933838,-0.0358582,0.821991,0.778809,-1.29913,0.0942993,-1.22681,0.236513,3.302,1967.54,991.162,-2067.21,-60.1701,1415.86,0,0.00335693,0.00244141,-0.00213623,-0.00457764,0.0012207,0.00411987,45.4727,-17.7361,-817.812,52566.1,683309,-23109.4,587.373,755.398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0,44.487,-21.4058,-815.62,53510.8,-121379,-3813.39,585.182,754.393,0,-0.0889587,-0.0427246,0.816498,0.769806,-1.28922,0.0886536,-0.463867,1.38092,2.69165,1752.77,714.52,-1602.2,-25.458,1471.19,0,0.00183105,0.00473022,-0.00152588,-0.00366211,0.000762939,0.0038147,44.0231,-20.0249,-812.929,54963.3,678817,-26424.3,587.203,752.019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0,45.4025,-20.1851,-809.975,55247.3,-120232,-3615.63,585.561,751.791,0,-0.0907898,-0.0402832,0.810852,0.761871,-1.27899,0.0907898,-1.98975,-1.67084,-0.0549331,1761.92,1394.15,-2099.63,240,820,0,0.00488281,-0.00137329,0.0012207,-0.000915527,0.00610352,0.0038147,43.4128,-21.8559,-810.03,56681.4,675096,-25505.1,587.259,749.621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0,45.7077,-20.4903,-804.024,56832.7,-119036,-3257.66,585.95,749.315,0,-0.0914001,-0.0408936,0.804901,0.753784,-1.26831,0.090332,2.96936,-12.352,-7.22656,-452.126,1722.74,-4245.02,478.391,882.565,0,-0.0050354,-0.0227356,0.00839233,0.00900269,0.014801,0.0259399,48.6771,-32.8423,-811.25,55887.9,670653,-27517.2,584.992,750.502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0,44.1055,-23.3894,-795.326,57713.9,-116888,-3822.69,587.032,747.434,0,-0.0881958,-0.0466919,0.796204,0.743713,-1.25122,0.0866699,5.56335,-16.5482,-16.2292,397.407,3694.49,-5170.85,467.644,795.513,0,-0.0102234,-0.0311279,0.017395,0.0170898,0.0317383,0.0361633,49.6689,-39.9376,-811.555,57512.2,666163,-31822.7,584.644,748.395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0,45.7077,-23.9235,-786.476,59359.9,-115130,-3922.56,587.612,744.524,0,-0.0914001,-0.04776,0.787354,0.732574,-1.23535,0.0898743,-0.692749,-60.7224,-80.9265,2371.51,14205.8,-11047.5,415.54,790.696,0,0.00228882,-0.119476,0.0820923,0.0801086,0.137329,0.0653076,45.015,-84.6458,-867.403,60461.8,669367,-38014,571.558,748.832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0,43.8766,-15.6837,-772.743,57621.9,-112010,-2473.28,589.049,745.432,0,-0.087738,-0.0312805,0.773621,0.720825,-1.20941,0.0875854,11.5143,-28.2974,-91.6077,3315.65,13902.2,-8863.63,391.758,783.806,0,-0.0221252,-0.0546265,0.0927734,0.0904846,0.1474,0.0648499,55.3909,-43.9812,-864.351,60277.9,658481,-26524.6,568.139,749.499,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0,44.3344,-23.9235,-753.517,57235.9,-109441,-4499.34,588.759,744.042,0,-0.0886536,-0.04776,0.754395,0.701447,-1.18011,0.088501,6.78406,10.3836,-103.967,725.089,15612.4,896.734,390.166,813.026,0,-0.0126648,0.0227356,0.105133,0.107117,0.166168,0.00686646,51.1185,-13.5399,-857.484,57757.9,643877,-27144.2,564.68,752.406,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,42.8848,-21.3295,-729.256,57155.8,-105227,-4375.9,589.706,741.625,0,-0.0857544,-0.042572,0.730133,0.676727,-1.13937,0.0868225,2.4353,-2.1286,-122.736,-2871.41,17565,-1898.07,383.112,843.395,0,-0.00396729,-0.00228882,0.123901,0.130615,0.192261,0.0126648,45.3201,-23.4581,-851.991,53932.5,626199,-27183.3,559.945,756.285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0,42.5034,-18.1252,-706.52,53697.4,-101644,-3775.16,590.135,743.997,0,-0.0849915,-0.0361633,0.707397,0.657806,-1.1026,0.0865173,10.4462,-1.44195,-140.741,-2989.28,19978.4,-4715.07,381.951,841.24,0,-0.019989,-0.000915527,0.141907,0.149231,0.220184,0.0357056,52.9495,-19.5671,-847.261,50414.6,609652,-26260.9,555.553,760.151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0,42.4271,-21.4058,-682.716,54148.7,-98328.6,-3305.27,589.975,740.686,0,-0.0848389,-0.0427246,0.683594,0.632782,-1.06583,0.0831604,-12.8235,-7.92694,-158.594,-532.236,22860.5,1609.32,384.145,823.356,0,0.0265503,-0.0138855,0.15976,0.164337,0.247955,-0.0238037,29.6036,-29.3327,-841.31,53176.4,592723,-22639.5,551.174,756.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0,42.6559,-18.7355,-663.338,52336.3,-95718,-4838.39,589.703,741.102,0,-0.0852966,-0.037384,0.664215,0.615234,-1.03622,0.0891113,-3.36304,-3.73077,-173.7,809.393,23641.3,-3998.67,376.104,815.34,0,0.00762939,-0.00549316,0.174866,0.178223,0.266571,0.00701904,39.2929,-22.4663,-837.038,52808.7,576852,-27190.5,545.377,756.507,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0,36.8576,-18.5066,-645.79,50646,-93213.3,-5264.04,589.66,741.575,0,-0.0737,-0.0369263,0.646667,0.599365,-1.00922,0.0784302,-18.0115,-6.93512,-190.485,-978.174,27230.2,1565.76,382.952,825.135,0,0.0369263,-0.0119019,0.19165,0.197601,0.296631,-0.0349426,18.8461,-25.4417,-836.275,49286.2,565921,-21804.7,542.577,760.608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,31.2119,-19.8799,-624.733,49716,-90128.1,-4251.31,589.733,740.42,0,-0.0624084,-0.0396729,0.62561,0.578918,-0.97641,0.0634766,-12.442,-4.95148,-204.98,806.341,28639.7,576.833,379.719,816.066,0,0.0257874,-0.00793457,0.206146,0.210266,0.316925,-0.0222778,18.7698,-24.8314,-829.713,50149.9,549658,-23142,537.849,759.109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,26.1002,-23.9998,-600.929,49178.1,-87958.2,-6958.07,587.63,738.163,0,-0.0521851,-0.0479126,0.601807,0.555115,-0.944519,0.0572205,-18.6981,-3.4256,-225.427,749.884,31236.3,-1756.24,378.565,816.674,0,0.0382996,-0.00488281,0.226593,0.231323,0.347137,-0.0302124,7.40204,-27.4254,-826.357,49516.6,531101,-32234.1,530.598,759.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0,21.5988,-23.0843,-576.668,48340.4,-84194,-5662.29,587.999,736.173,0,-0.0431824,-0.0460815,0.577545,0.531311,-0.905762,0.0453186,-11.4502,-9.22394,-241.754,134.954,33427.2,797.476,378.27,819.442,0,0.0238037,-0.0164795,0.24292,0.248718,0.372467,-0.018158,10.1486,-32.3082,-818.422,47990.7,513100,-27445.9,526.047,760.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,17.0975,-20.6429,-548.134,47196,-81065.4,-7041.38,586.107,733.897,0,-0.0341797,-0.0411987,0.549011,0.50354,-0.865326,0.0410461,-15.4938,-3.19671,-265.405,5947.41,35580.6,753.759,374.062,797.591,0,0.0318909,-0.00442505,0.266571,0.265808,0.404205,-0.0300598,1.6037,-23.8396,-813.539,52785.8,490353,-26515.9,516.93,754.676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,13.9694,-26.6701,-516.701,46965.2,-77338.3,-7494.03,584.323,729.106,0,-0.0279236,-0.0532532,0.517578,0.471497,-0.81955,0.0320435,-13.1287,-4.26483,-295.77,2876.58,40366.5,-705.134,376.479,810.274,0,0.0271606,-0.00656128,0.296936,0.300751,0.453491,-0.0209045,0.840759,-30.9349,-812.471,49377.8,467829,-34332.7,508.66,758.654,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,7.86591,-23.9235,-491.066,46493.7,-73660.4,-5778.03,583.999,725.321,0,-0.0157166,-0.04776,0.491943,0.445862,-0.779877,0.0169373,-18.0878,1.6861,-325.83,1613.91,44269.4,106.176,375.867,815.047,0,0.0370789,0.00534058,0.326996,0.333252,0.498505,-0.0367737,-10.2219,-22.2374,-816.896,47774.1,450217,-29152.6,500.983,761.109,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,5.27191,-21.5584,-473.976,46919.8,-71357.6,-7504.03,583.449,721.008,0,-0.0105286,-0.0430298,0.474854,0.427856,-0.753937,0.017395,-12.8235,5.34821,-353.906,1864.16,46678,771.765,371.894,814.733,0,0.0265503,0.0126648,0.355072,0.361786,0.536194,-0.0299072,-7.55157,-16.2102,-827.882,48540.8,437927,-27918.5,493.012,761.074,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,-1.74713,-21.4058,-459.633,46635.2,-69416.4,-8278.11,582.974,718.538,0,0.00350952,-0.0427246,0.46051,0.413513,-0.732422,0.0050354,-19.8425,3.05939,-380.609,410.756,50067.7,1013.62,371.546,818.921,0,0.0405884,0.00808716,0.381775,0.39093,0.575714,-0.0434875,-21.5897,-18.3464,-840.242,46770.8,429211,-28285,487.202,764.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,-7.62177,-19.7273,-451.241,46980.9,-68006.1,-9628.97,583.291,715.885,0,0.0152588,-0.0393677,0.452118,0.40451,-0.718842,-0.00259399,-15.1123,1.99127,-409.143,843.342,52104.1,212.377,367.349,817.939,0,0.0311279,0.00595093,0.410309,0.419617,0.612335,-0.0311279,-22.7341,-17.7361,-860.384,47558.2,424242,-28783,480.603,764.415,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
